cik,company,period_of_report,gvkey,datadate,filename,can_label,qualified,label,bankruptcy_prediction_split,bankruptcy_date_1,bankruptcy_date_2,bankruptcy_date_3,filing_date,cik_year,gc_list,year,accessionNumber,form,primaryDocument,isXBRL,reportDateIndex,revenue,sga_expenses,gross_profit,cost_of_goods_sold,operating_expenses,operating_income,interest_expense,pretax_income,income_taxes,net_income,earnings_per_share_basic,earnings_per_share_diluted,goodwill,assets,current_assets,noncurrent_assets,cash_and_cash_equivalents,short_term_investments,accounts_receivable,inventory,property_plant_and_equipment_net,accounts_payable,current_liabilities,long_term_debt,noncurrent_liabilities,liabilities,net_cash_from_operating_activities,net_cash_from_investing_activities,net_cash_from_financing_activities,cash_end_of_period,depreciation_and_amortization,capital_expenditures,accumulated_other_comprehensive_income,stockholders_equity
4515,AMERICAN AIRLINES INC,2011-12-31,1388,31/12/2011,/2011/4515_10K_2011_0001193125-12-063506.json,True,Yes,False,train,,,,2012-02-15,4515__2011,['Bankruptcy'],2012,0001193125-12-063506,10-K,d259627d10k.htm,1,610,23957000000.000000,1062000000.000000,,,1062000000.000000,-41000000.000000,2637000000.000000,-1965000000.000000,-679000000.000000,-1170000000.000000,,,,23589000000.000000,6696000000.000000,9204000000.000000,280000000.000000,3714000000.000000,883000000.000000,530000000.000000,5012000000.000000,981000000.000000,9204000000.000000,6729000000.000000,9204000000.000000,-9037000000.000000,697000000.000000,-54000000.000000,534000000.000000,697000000.000000,819000000.000000,,,-9037000000.000000
4515,AMERICAN AIRLINES INC,2012-12-31,1388,31/12/2012,/2012/4515_10K_2012_0000004515-13-000022.json,True,Yes,False,train,,,,2013-02-20,4515__2012,['Bankruptcy'],2013,0000004515-13-000022,10-K,aa-10kx20121231.htm,1,551,24825000000.000000,1050000000.000000,,535000000.000000,1050000000.000000,243000000.000000,2744000000.000000,-1926000000.000000,-357000000.000000,41000000.000000,,,,23264000000.000000,7011000000.000000,6780000000.000000,474000000.000000,3408000000.000000,1105000000.000000,550000000.000000,4993000000.000000,1212000000.000000,6780000000.000000,6762000000.000000,6780000000.000000,-9962000000.000000,1148000000.000000,-1552000000.000000,598000000.000000,214000000.000000,901000000.000000,,,-9962000000.000000
4515,AMERICAN AIRLINES INC,2013-12-31,1388,31/12/2013,/2013/4515_10K_2013_0000006201-14-000004.json,True,Yes,False,train,,,,2014-02-28,4515__2013,[],2014,0000006201-14-000004,10-K,aagaa10k-20131231.htm,1,480,26743000000.000000,1158000000.000000,,,1158000000.000000,-88000000.000000,2969000000.000000,-1834000000.000000,-924000000.000000,1399000000.000000,-11.250000,-11.250000,4086000000.000000,42278000000.000000,14323000000.000000,5828000000.000000,1140000000.000000,8111000000.000000,1560000000.000000,1012000000.000000,5585000000.000000,1368000000.000000,5828000000.000000,15353000000.000000,31203000000.000000,-2731000000.000000,675000000.000000,-3814000000.000000,3799000000.000000,95000000.000000,1020000000.000000,,,-2731000000.000000
4515,AMERICAN AIRLINES INC,2014-12-31,1388,31/12/2014,/2014/4515_10K_2014_0001193125-15-061145.json,True,Yes,False,train,,,,2015-02-25,4515__2014,[],2015,0001193125-15-061145,10-K,d829913d10k.htm,1,422,42650000000.000000,,,,1544000000.000000,-181000000.000000,4118000000.000000,2882000000.000000,-1037000000.000000,4249000000.000000,4.020000,3.930000,4091000000.000000,43771000000.000000,12112000000.000000,1260000000.000000,994000000.000000,6309000000.000000,1771000000.000000,1004000000.000000,5900000000.000000,1377000000.000000,7562000000.000000,16196000000.000000,7562000000.000000,2021000000.000000,3080000000.000000,-2911000000.000000,811000000.000000,52000000.000000,1513000000.000000,33000000.000000,,2021000000.000000
4515,AMERICAN AIRLINES INC,2015-12-31,1388,31/12/2015,/2015/4515_10K_2015_0001193125-16-474605.json,True,Yes,False,test,,,,2016-02-24,4515__2015,[],2016,0001193125-16-474605,10-K,d78287d10k.htm,1,357,40990000000.000000,,,,1394000000.000000,-747000000.000000,4374000000.000000,7610000000.000000,-1588000000.000000,6204000000.000000,11.390000,11.070000,4091000000.000000,48415000000.000000,9985000000.000000,748000000.000000,390000000.000000,5864000000.000000,1425000000.000000,863000000.000000,6402000000.000000,1563000000.000000,7450000000.000000,18330000000.000000,7450000000.000000,5635000000.000000,6249000000.000000,-5594000000.000000,43000000.000000,273000000.000000,1609000000.000000,35000000.000000,,5635000000.000000
4515,AMERICAN AIRLINES INC,2016-12-31,1388,31/12/2016,/2016/4515_10K_2016_0001193125-17-051216.json,True,Yes,False,test,,,,2017-02-22,4515__2016,[],2017,0001193125-17-051216,10-K,d286458d10k.htm,1,284,40180000000.000000,,,,1323000000.000000,-57000000.000000,4525000000.000000,2676000000.000000,-985000000.000000,5284000000.000000,4.850000,4.810000,4091000000.000000,51274000000.000000,10324000000.000000,639000000.000000,322000000.000000,6037000000.000000,1594000000.000000,1094000000.000000,31159000000.000000,1592000000.000000,7842000000.000000,22489000000.000000,7842000000.000000,3785000000.000000,6524000000.000000,-2000000.000000,5000000.000000,270000000.000000,1818000000.000000,123000000.000000,,3785000000.000000
4515,AMERICAN AIRLINES INC,2017-12-31,1388,31/12/2017,/2017/4515_10K_2017_0000006201-18-000009.json,True,Yes,False,test,,,,2018-02-21,4515__2017,[],2018,0000006201-18-000009,10-K,a10k123117.htm,1,227,42207000000.000000,,,,1477000000.000000,-15000000.000000,4806000000.000000,1919000000.000000,-974000000.000000,4058000000.000000,3.920000,3.900000,4091000000.000000,51396000000.000000,9146000000.000000,651000000.000000,295000000.000000,4771000000.000000,1752000000.000000,1359000000.000000,34156000000.000000,1688000000.000000,7497000000.000000,22511000000.000000,7497000000.000000,3926000000.000000,4744000000.000000,-3626000000.000000,27000000.000000,272000000.000000,2017000000.000000,947000000.000000,,3926000000.000000
4515,AMERICAN AIRLINES INC,2018-12-31,1388,31/12/2018,/2018/4515_10K_2018_0000006201-19-000009.json,True,Yes,False,test,,,,2019-02-25,4515__2018,[],2019,0000006201-19-000009,10-K,a10k123118.htm,1,196,44541000000.000000,,,,1520000000.000000,166000000.000000,5088000000.000000,1412000000.000000,-772000000.000000,2656000000.000000,3.040000,3.030000,4091000000.000000,60580000000.000000,8637000000.000000,495000000.000000,275000000.000000,18096000000.000000,1706000000.000000,1522000000.000000,34098000000.000000,1773000000.000000,6907000000.000000,21179000000.000000,6907000000.000000,-169000000.000000,3533000000.000000,7000000.000000,-3000000.000000,458000000.000000,2159000000.000000,1207000000.000000,,-169000000.000000
4515,"AMERICAN AIRLINES, INC.",2019-12-31,1388,31/12/2019,/2019/4515_10K_2019_0000006201-20-000023.json,True,Yes,False,test,,,,2020-02-19,4515__2019,[],2020,0000006201-20-000023,10-K,a10k123119.htm,1,159,45768000000.000000,,,,1602000000.000000,159000000.000000,5087000000.000000,1686000000.000000,-809000000.000000,3065000000.000000,3.800000,3.790000,4091000000.000000,59995000000.000000,8206000000.000000,621000000.000000,280000000.000000,18311000000.000000,1750000000.000000,1851000000.000000,34995000000.000000,2062000000.000000,6052000000.000000,21454000000.000000,6052000000.000000,-118000000.000000,3815000000.000000,1096000000.000000,-2000000.000000,376000000.000000,2318000000.000000,54000000.000000,,-118000000.000000
4515,"AMERICAN AIRLINES, INC.",2020-12-31,1388,31/12/2020,/2020/4515_10K_2020_0000006201-21-000014.json,True,Yes,False,test,,,,2021-02-17,4515__2020,[],2021,0000006201-21-000014,10-K,aal-20201231.htm,1,109,17337000000.000000,,,,513000000.000000,154000000.000000,2969000000.000000,-8885000000.000000,-1032000000.000000,-657000000.000000,-18.360000,-18.360000,4091000000.000000,62008000000.000000,11095000000.000000,666000000.000000,245000000.000000,16569000000.000000,1342000000.000000,1614000000.000000,16757000000.000000,1196000000.000000,7069000000.000000,29796000000.000000,7069000000.000000,-6867000000.000000,-6543000000.000000,153000000.000000,88000000.000000,1599000000.000000,2370000000.000000,351000000.000000,,-6867000000.000000
4457,AMERCO /NV/,2004-03-31,1393,31/03/2004,/2004/4457_10K_2004_0000950153-04-001463.json,True,Yes,False,train,2003-06-20,,,2004-06-18,4457__2004,[],2004,0000950153-04-001463,10-K,p69260e10vk.htm,0,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,AMERCO /NV/,2005-03-31,1393,31/03/2005,/2005/4457_10K_2005_0000950153-05-001469.json,True,Yes,False,train,2003-06-20,,,2005-06-22,4457__2005,[],2005,0000950153-05-001469,10-K,p70807e10vk.htm,0,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,AMERCO /NV/,2006-03-31,1393,31/03/2006,/2006/4457_10K_2006_0000004457-06-000008.json,True,Yes,False,train,2003-06-20,,,2006-06-13,4457__2006,[],2006,0000004457-06-000008,10-K,march200610-k.htm,0,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,AMERCO /NV/,2007-03-31,1393,31/03/2007,/2007/4457_10K_2007_0000004457-07-000011.json,True,Yes,False,train,2003-06-20,,,2007-06-07,4457__2007,[],2007,0000004457-07-000011,10-K,march200710-k.htm,0,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,AMERCO /NV/,2008-03-31,1393,31/03/2008,/2008/4457_10K_2008_0000004457-08-000010.json,True,Yes,False,train,2003-06-20,,,2008-06-04,4457__2008,[],2008,0000004457-08-000010,10-K,body10-k.htm,0,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,AMERCO /NV/,2009-03-31,1393,31/03/2009,/2009/4457_10K_2009_0000004457-09-000006.json,True,Yes,False,train,2003-06-20,,,2009-06-04,4457__2009,[],2009,0000004457-09-000006,10-K,body10-k.htm,0,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,AMERCO /NV/,2010-03-31,1393,31/03/2010,/2010/4457_10K_2010_0000004457-10-000021.json,True,Yes,False,train,2003-06-20,,,2010-06-09,4457__2010,[],2010,0000004457-10-000021,10-K,body10-k.htm,0,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,AMERCO /NV/,2011-03-31,1393,31/03/2011,/2011/4457_10K_2011_0000004457-11-000059.json,True,Yes,False,train,2003-06-20,,,2011-06-09,4457__2011,[],2011,0000004457-11-000059,10-K,mar10k.htm,0,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,AMERCO /NV/,2012-03-31,1393,31/03/2012,/2012/4457_10K_2012_0000004457-12-000023.json,True,Yes,False,train,2003-06-20,,,2012-06-06,4457__2012,[],2012,0000004457-12-000023,10-K,mar10k.htm,1,399,2502675000.000000,,,116542000.000000,1678256000.000000,416007000.000000,90371000.000000,205367000.000000,120269000.000000,416007000.000000,,,,4654051000.000000,,4654051000.000000,350100000.000000,766792000.000000,,58735000.000000,2372365000.000000,335326000.000000,335326000.000000,1486211000.000000,335326000.000000,4654051000.000000,664605000.000000,-576962000.000000,-112745000.000000,664605000.000000,229789000.000000,168912000.000000,,1035820000.000000
4457,AMERCO /NV/,2013-03-31,1393,31/03/2013,/2013/4457_10K_2013_0000004457-13-000016.json,True,Yes,False,train,2003-06-20,,,2013-06-05,4457__2013,[],2013,0000004457-13-000016,10-K,March201310KReport.htm,0,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,AMERCO /NV/,2014-03-31,1393,31/03/2014,/2014/4457_10K_2014_0000004457-14-000036.json,True,Yes,False,train,2003-06-20,,,2014-05-28,4457__2014,[],2014,0000004457-14-000036,10-K,March201410KReport.htm,1,348,2835252000.000000,,,127270000.000000,1955423000.000000,630214000.000000,92692000.000000,342391000.000000,195131000.000000,630214000.000000,,,,5998978000.000000,,5998978000.000000,495112000.000000,1138275000.000000,,67020000.000000,3409211000.000000,357954000.000000,432596000.000000,1942359000.000000,357954000.000000,5998978000.000000,709504000.000000,-845753000.000000,167794000.000000,709504000.000000,293169000.000000,270053000.000000,,1527368000.000000
4457,AMERCO /NV/,2015-03-31,1393,31/03/2015,/2015/4457_10K_2015_0000004457-15-000019.json,True,Yes,False,train,2003-06-20,,,2015-05-27,4457__2015,[],2015,0000004457-15-000019,10-K,Mar201510K.htm,1,336,3074531000.000000,,,146072000.000000,2146391000.000000,663024000.000000,97525000.000000,356741000.000000,204677000.000000,663024000.000000,,,,6872175000.000000,,6872175000.000000,441850000.000000,1304962000.000000,,69472000.000000,4107637000.000000,495135000.000000,526799000.000000,2190869000.000000,495135000.000000,6872175000.000000,808190000.000000,-825229000.000000,-25461000.000000,808190000.000000,352796000.000000,411629000.000000,,1884359000.000000
4457,AMERCO /NV/,2016-03-31,1393,31/03/2016,/2016/4457_10K_2016_0000004457-16-000085.json,True,Yes,False,test,2003-06-20,,,2016-05-25,4457__2016,[],2016,0000004457-16-000085,10-K,March201610K.htm,1,307,3275656000.000000,,,144990000.000000,2297980000.000000,866814000.000000,97903000.000000,489001000.000000,279910000.000000,866814000.000000,,,,8150725000.000000,,8150725000.000000,600646000.000000,1510538000.000000,,79756000.000000,5017511000.000000,502613000.000000,653612000.000000,2688758000.000000,653612000.000000,8150725000.000000,1041063000.000000,-1273399000.000000,406872000.000000,1041063000.000000,389393000.000000,539256000.000000,,2251406000.000000
4457,AMERCO /NV/,2017-03-31,1393,31/03/2017,/2017/4457_10K_2017_0000004457-17-000032.json,True,Yes,False,test,2003-06-20,,,2017-05-24,4457__2017,[],2017,0000004457-17-000032,10-K,march201710K.htm,1,271,3421767000.000000,,,152485000.000000,2362833000.000000,742263000.000000,113406000.000000,398424000.000000,229934000.000000,742263000.000000,,,,9405840000.000000,,9405840000.000000,697806000.000000,1663768000.000000,,82439000.000000,5957735000.000000,450541000.000000,835009000.000000,3262880000.000000,835009000.000000,9405840000.000000,1020061000.000000,-1144514000.000000,223753000.000000,1020061000.000000,481520000.000000,487475000.000000,,2619744000.000000
4457,AMERCO /NV/,2018-03-31,1393,31/03/2018,/2018/4457_10K_2018_0000004457-18-000016.json,True,Yes,False,test,2003-06-20,,,2018-05-30,4457__2018,[],2018,0000004457-18-000016,10-K,March201810K.htm,1,243,3601114000.000000,,,160489000.000000,2479742000.000000,764319000.000000,126706000.000000,790583000.000000,-152970000.000000,764319000.000000,,,,10746985000.000000,,10746985000.000000,759388000.000000,1919860000.000000,,89877000.000000,6816741000.000000,510678000.000000,658108000.000000,3513076000.000000,658108000.000000,10746985000.000000,936328000.000000,-896948000.000000,16604000.000000,936328000.000000,555069000.000000,699803000.000000,,3408708000.000000
4457,AMERCO /NV/,2019-03-31,1393,31/03/2019,/2019/4457_10K_2019_0000004457-19-000024.json,True,Yes,False,test,2003-06-20,,,2019-05-29,4457__2019,[],2019,0000004457-19-000024,10-K,march201910k.htm,1,214,3768707000.000000,,,162142000.000000,2653497000.000000,620987000.000000,142445000.000000,370857000.000000,106672000.000000,620987000.000000,,,,11891713000.000000,,11891713000.000000,673701000.000000,2235397000.000000,,103504000.000000,7933971000.000000,556873000.000000,750970000.000000,4163323000.000000,750970000.000000,11891713000.000000,975583000.000000,-1571136000.000000,514582000.000000,975583000.000000,581025000.000000,606271000.000000,,3692389000.000000
4457,AMERCO /NV/,2020-03-31,1393,31/03/2020,/2020/4457_10K_2020_0000004457-20-000053.json,True,Yes,False,test,2003-06-20,,,2020-05-27,4457__2020,[],2020,0000004457-20-000053,10-K,uhal-20200331.htm,1,153,3978868000.000000,,,164018000.000000,2692413000.000000,540128000.000000,,442048000.000000,,540128000.000000,,,,13438024000.000000,,13438024000.000000,494352000.000000,2492738000.000000,,101083000.000000,7843060000.000000,554353000.000000,106443000.000000,4621291000.000000,106443000.000000,13438024000.000000,1075513000.000000,-1766649000.000000,512320000.000000,1075513000.000000,664120000.000000,687375000.000000,,4220720000.000000
4457,AMERCO /NV/,2021-03-31,1393,31/03/2021,/2021/4457_10K_2021_0000004457-21-000040.json,True,Yes,False,test,2003-06-20,,,2021-05-26,4457__2021,[],2021,0000004457-21-000040,10-K,uhal-20210331.htm,1,131,4541985000.000000,,,214059000.000000,3083317000.000000,961147000.000000,163502000.000000,610856000.000000,185802000.000000,961147000.000000,,,,14651606000.000000,,14651606000.000000,1194012000.000000,2695656000.000000,,105577000.000000,8330615000.000000,645575000.000000,92510000.000000,4668907000.000000,92510000.000000,14651606000.000000,1535395000.000000,-1129529000.000000,287353000.000000,1535395000.000000,664001000.000000,537484000.000000,,4851882000.000000
4611,AMERICAN BILTRITE INC,2003-12-31,1397,31/12/2003,/2003/4611_10K_2003_0001171520-04-000115.json,True,Yes,False,train,,,,2004-03-30,4611__2003,[],2004,0001171520-04-000115,10-K,eps1419.txt,0,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,AMERICAN BILTRITE INC,2004-12-31,1397,31/12/2004,/2004/4611_10K_2004_0001171520-05-000152.json,True,Yes,False,train,,,,2005-03-30,4611__2004,[],2005,0001171520-05-000152,10-K,eps1775.txt,0,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,AMERICAN BILTRITE INC,2005-12-31,1397,31/12/2005,/2005/4611_10K_2005_0001171520-06-000125.json,True,Yes,False,train,,,,2006-03-31,4611__2005,[],2006,0001171520-06-000125,10-K,eps2076.txt,0,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,AMERICAN BILTRITE INC,2006-12-31,1397,31/12/2006,/2006/4611_10K_2006_0001171520-07-000118.json,True,Yes,False,train,,,,2007-04-02,4611__2006,[],2007,0001171520-07-000118,10-K,eps2445.txt,0,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,AMERICAN BILTRITE INC,2007-12-31,1397,31/12/2007,/2007/4611_10K_2007_0001171520-08-000197.json,True,Yes,False,train,,,,2008-03-31,4611__2007,[],2008,0001171520-08-000197,10-K,eps2914.htm,0,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,AMERICAN BILTRITE INC,2008-12-31,1397,31/12/2008,/2008/4611_10K_2008_0001171520-09-000227.json,True,Yes,False,train,,,,2009-03-30,4611__2008,['Debt covenants/agreements uncertain or not in compliance'],2009,0001171520-09-000227,10-K,eps3351.htm,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,AMERICAN BILTRITE INC,2009-12-31,1397,31/12/2009,/2009/4611_10K_2009_0001171520-10-000226.json,True,Yes,False,train,,,,2010-03-31,4611__2009,[],2010,0001171520-10-000226,10-K,eps3754.htm,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789073,FORTUNE BRANDS INC,2003-12-31,1408,31/12/2003,/2003/789073_10K_2003_0001193125-04-040155.json,True,Yes,False,train,,,,2004-03-12,789073__2003,[],2004,0001193125-04-040155,10-K,d10k.htm,0,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789073,FORTUNE BRANDS INC,2004-12-31,1408,31/12/2004,/2004/789073_10K_2004_0001206774-05-000320.json,True,Yes,False,train,,,,2005-03-14,789073__2004,[],2005,0001206774-05-000320,10-K,d16514_10k1.htm,0,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789073,FORTUNE BRANDS INC,2005-12-31,1408,31/12/2005,/2005/789073_10K_2005_0001193125-06-049050.json,True,Yes,False,train,,,,2006-03-09,789073__2005,[],2006,0001193125-06-049050,10-K,d10k.htm,0,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789073,FORTUNE BRANDS INC,2006-12-31,1408,31/12/2006,/2006/789073_10K_2006_0001047469-07-001501.json,True,Yes,False,train,,,,2007-03-01,789073__2006,[],2007,0001047469-07-001501,10-K,a2176419z10-k.htm,0,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789073,FORTUNE BRANDS INC,2007-12-31,1408,31/12/2007,/2007/789073_10K_2007_0001193125-08-041927.json,True,Yes,False,train,,,,2008-02-28,789073__2007,[],2008,0001193125-08-041927,10-K,d10k.htm,0,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789073,FORTUNE BRANDS INC,2008-12-31,1408,31/12/2008,/2008/789073_10K_2008_0001193125-09-041120.json,True,Yes,False,train,,,,2009-02-27,789073__2008,[],2009,0001193125-09-041120,10-K,d10k.htm,0,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789073,FORTUNE BRANDS INC,2009-12-31,1408,31/12/2009,/2009/789073_10K_2009_0001193125-10-038294.json,True,Yes,False,train,,,,2010-02-24,789073__2009,[],2010,0001193125-10-038294,10-K,d10k.htm,1,411,6694700000.000000,1941600000.000000,,3550500000.000000,,-6000000.000000,215800000.000000,242800000.000000,-6000000.000000,247100000.000000,1.610000,1.600000,3576500000.000000,12370600000.000000,3871700000.000000,451300000.000000,417200000.000000,1463600000.000000,906700000.000000,49800000.000000,1467900000.000000,51300000.000000,451300000.000000,4413300000.000000,451300000.000000,5092400000.000000,866300000.000000,-213200000.000000,0.000000,121900000.000000,218300000.000000,157500000.000000,,5105700000.000000
789073,FORTUNE BRANDS INC,2010-12-31,1408,31/12/2010,/2010/789073_10K_2010_0001193125-11-043658.json,True,Yes,False,train,,,,2011-02-23,789073__2010,[],2011,0001193125-11-043658,10-K,d10k.htm,1,340,7141500000.000000,2055200000.000000,,3688400000.000000,,37500000.000000,213800000.000000,487600000.000000,37500000.000000,496000000.000000,3.200000,3.160000,3602400000.000000,12675300000.000000,4343000000.000000,332200000.000000,864700000.000000,2106900000.000000,917200000.000000,51900000.000000,1432100000.000000,52900000.000000,332200000.000000,3637400000.000000,332200000.000000,5671100000.000000,770600000.000000,-73000000.000000,-6900000.000000,121900000.000000,210200000.000000,223000000.000000,,5688000000.000000
